treeID,species,genus,dataset,data_type,tree_H,filename,fractal_dimension,split
3638,Pseudotsuga_menziesii,Pseudotsuga,Weiser_2022a,TLS,31.4615,/train_data/03638.laz,1.6477358690485215,train
3639,Pseudotsuga_menziesii,Pseudotsuga,Weiser_2022a,TLS,31.003,/train_data/03639.laz,1.7566924834259432,train
3640,Pseudotsuga_menziesii,Pseudotsuga,Weiser_2022a,TLS,31.474,/train_data/03640.laz,1.7467358752383295,train
3641,Pseudotsuga_menziesii,Pseudotsuga,Weiser_2022a,TLS,31.2525,/train_data/03641.laz,1.7505315924837743,train
3642,Pseudotsuga_menziesii,Pseudotsuga,Weiser_2022a,TLS,29.513,/train_data/03642.laz,1.6554746038328425,train
3643,Pseudotsuga_menziesii,Pseudotsuga,Weiser_2022a,TLS,26.6615,/train_data/03643.laz,1.6403913947906896,val
3644,Pseudotsuga_menziesii,Pseudotsuga,Weiser_2022a,TLS,28.3575,/train_data/03644.laz,1.6233586737308174,train
3645,Pseudotsuga_menziesii,Pseudotsuga,Weiser_2022a,TLS,29.24,/train_data/03645.laz,1.6487880168226805,train
3646,Pseudotsuga_menziesii,Pseudotsuga,Weiser_2022a,TLS,50.5265,/train_data/03646.laz,1.798565683421403,train
3647,Pseudotsuga_menziesii,Pseudotsuga,Weiser_2022a,TLS,48.9365,/train_data/03647.laz,1.8267692102126485,train
3648,Pseudotsuga_menziesii,Pseudotsuga,Weiser_2022a,TLS,47.09525,/train_data/03648.laz,1.6947225886790065,train
3650,Pseudotsuga_menziesii,Pseudotsuga,Weiser_2022a,TLS,46.99975,/train_data/03650.laz,1.7423065639538358,train
3651,Pseudotsuga_menziesii,Pseudotsuga,Weiser_2022a,TLS,45.10275,/train_data/03651.laz,1.6986830091324516,train
3652,Pseudotsuga_menziesii,Pseudotsuga,Weiser_2022a,TLS,41.02225,/train_data/03652.laz,1.8424173732999003,train
3653,Pseudotsuga_menziesii,Pseudotsuga,Weiser_2022a,TLS,36.37675,/train_data/03653.laz,1.8631008017462256,train
3654,Pseudotsuga_menziesii,Pseudotsuga,Weiser_2022a,TLS,39.785,/train_data/03654.laz,1.8440031136346613,train
3658,Quercus_petraea,Quercus,Weiser_2022a,TLS,14.947,/train_data/03658.laz,1.5588188005026429,val
3660,Quercus_petraea,Quercus,Weiser_2022a,TLS,16.628,/train_data/03660.laz,1.4977017574367872,train
3662,Quercus_petraea,Quercus,Weiser_2022a,TLS,17.331,/train_data/03662.laz,1.515397428571085,train
3663,Quercus_petraea,Quercus,Weiser_2022a,TLS,17.686,/train_data/03663.laz,1.5503106583674011,val
3664,Quercus_petraea,Quercus,Weiser_2022a,TLS,16.36525,/train_data/03664.laz,1.5369838282322137,train
3665,Quercus_petraea,Quercus,Weiser_2022a,TLS,31.468,/train_data/03665.laz,1.6303354597771846,train
3666,Quercus_petraea,Quercus,Weiser_2022a,TLS,30.5135,/train_data/03666.laz,1.7481026749098116,train
3667,Quercus_petraea,Quercus,Weiser_2022a,TLS,28.3535,/train_data/03667.laz,1.7539888762673084,train
3668,Quercus_petraea,Quercus,Weiser_2022a,TLS,30.20675,/train_data/03668.laz,1.6837073421504978,train
3670,Quercus_petraea,Quercus,Weiser_2022a,TLS,29.52975,/train_data/03670.laz,1.7585998685083506,train
3671,Quercus_petraea,Quercus,Weiser_2022a,TLS,28.962,/train_data/03671.laz,1.7250143900299515,train
3672,Quercus_petraea,Quercus,Weiser_2022a,TLS,29.4025,/train_data/03672.laz,1.7553111064838531,train
3673,Quercus_petraea,Quercus,Weiser_2022a,TLS,29.01475,/train_data/03673.laz,1.7667701589686788,train
3674,Quercus_petraea,Quercus,Weiser_2022a,TLS,31.99625,/train_data/03674.laz,1.7406233070587764,train
3675,Quercus_petraea,Quercus,Weiser_2022a,TLS,26.8275,/train_data/03675.laz,1.5322126622649563,train
3676,Quercus_petraea,Quercus,Weiser_2022a,TLS,32.18825,/train_data/03676.laz,1.6253177355176207,val
3678,Quercus_petraea,Quercus,Weiser_2022a,TLS,33.04475,/train_data/03678.laz,1.7087229018236278,train
3679,Quercus_petraea,Quercus,Weiser_2022a,TLS,32.89175,/train_data/03679.laz,1.6949409526396786,val
3682,Quercus_petraea,Quercus,Weiser_2022a,TLS,30.3245,/train_data/03682.laz,1.5802622886409503,train
3683,Quercus_petraea,Quercus,Weiser_2022a,TLS,30.25325,/train_data/03683.laz,1.6209266237437996,train
3684,Quercus_petraea,Quercus,Weiser_2022a,TLS,28.06575,/train_data/03684.laz,1.5964189321811224,train
3685,Quercus_petraea,Quercus,Weiser_2022a,TLS,26.784,/train_data/03685.laz,1.5968493465578677,train
3686,Quercus_petraea,Quercus,Weiser_2022a,TLS,12.665,/train_data/03686.laz,1.337661657271452,train
3687,Quercus_petraea,Quercus,Weiser_2022a,TLS,14.92875,/train_data/03687.laz,1.683512752433863,train
3689,Quercus_robur,Quercus,Weiser_2022a,TLS,30.48125,/train_data/03689.laz,1.347817113709787,train
3690,Quercus_robur,Quercus,Weiser_2022a,TLS,22.5265,/train_data/03690.laz,1.2626372161841417,train
3691,Quercus_robur,Quercus,Weiser_2022a,TLS,27.93,/train_data/03691.laz,1.3750633528024427,val
3693,Quercus_rubra,Quercus,Weiser_2022a,TLS,15.203,/train_data/03693.laz,1.6802607368385147,train
3694,Quercus_rubra,Quercus,Weiser_2022a,TLS,11.93675,/train_data/03694.laz,1.6993826694721794,train
3695,Quercus_rubra,Quercus,Weiser_2022a,TLS,15.7615,/train_data/03695.laz,1.6344607995631342,train
3696,Quercus_rubra,Quercus,Weiser_2022a,TLS,11.90725,/train_data/03696.laz,1.7073751650634068,val
3697,Quercus_rubra,Quercus,Weiser_2022a,TLS,15.212,/train_data/03697.laz,1.6591366208534009,train
3699,Quercus_rubra,Quercus,Weiser_2022a,TLS,28.9435,/train_data/03699.laz,1.649330476520221,train
3700,Quercus_rubra,Quercus,Weiser_2022a,TLS,26.64525,/train_data/03700.laz,1.602135115800175,train
3701,Quercus_rubra,Quercus,Weiser_2022a,TLS,26.24525,/train_data/03701.laz,1.5997108319643696,val
3702,Quercus_rubra,Quercus,Weiser_2022a,TLS,29.05425,/train_data/03702.laz,1.8977030147576217,train
3703,Quercus_rubra,Quercus,Weiser_2022a,TLS,26.47875,/train_data/03703.laz,1.7868492004508816,train
3704,Quercus_rubra,Quercus,Weiser_2022a,TLS,28.28475,/train_data/03704.laz,1.7786472959706667,val
3705,Quercus_rubra,Quercus,Weiser_2022a,TLS,23.7045,/train_data/03705.laz,1.7642622438351752,train
3706,Quercus_rubra,Quercus,Weiser_2022a,TLS,16.06275,/train_data/03706.laz,1.7553865217518716,train
3707,Quercus_rubra,Quercus,Weiser_2022a,TLS,16.70925,/train_data/03707.laz,1.827804758485179,train
3711,Quercus_rubra,Quercus,Weiser_2022a,TLS,18.0615,/train_data/03711.laz,1.7934663721368111,train
3714,Quercus_rubra,Quercus,Weiser_2022a,TLS,22.64775,/train_data/03714.laz,1.8232608689142429,train
3715,Abies_alba,Abies,Weiser_2022b,ULS,24.06125,/train_data/03715.laz,0.96392114460875,train
3718,Abies_alba,Abies,Weiser_2022b,ULS,27.15475,/train_data/03718.laz,1.0510896864979635,train
3719,Abies_alba,Abies,Weiser_2022b,ULS,26.221,/train_data/03719.laz,0.9781453406170112,train
3720,Abies_alba,Abies,Weiser_2022b,ULS,26.2455,/train_data/03720.laz,1.0549944131276956,train
3721,Abies_alba,Abies,Weiser_2022b,ULS,22.637,/train_data/03721.laz,0.9799031391752636,train
3722,Abies_alba,Abies,Weiser_2022b,ULS,22.5265,/train_data/03722.laz,1.0096476072839944,train
3725,Abies_alba,Abies,Weiser_2022b,ULS,24.73925,/train_data/03725.laz,1.0479970785668842,train
3726,Abies_alba,Abies,Weiser_2022b,ULS,24.54575,/train_data/03726.laz,1.0829633883672585,train
3728,Abies_alba,Abies,Weiser_2022b,ULS,23.1475,/train_data/03728.laz,1.021421751832964,train
3729,Abies_alba,Abies,Weiser_2022b,ULS,8.018,/train_data/03729.laz,0.7259824504914261,val
3730,Abies_alba,Abies,Weiser_2022b,ULS,7.44475,/train_data/03730.laz,0.690020881505305,val
3731,Abies_alba,Abies,Weiser_2022b,ULS,5.62625,/train_data/03731.laz,0.5893000768353794,train
3732,Abies_alba,Abies,Weiser_2022b,ULS,8.35575,/train_data/03732.laz,0.7382877537928181,val
3735,Acer_campestre,Acer,Weiser_2022b,ULS,10.947,/train_data/03735.laz,0.7157987987091484,train
3736,Acer_campestre,Acer,Weiser_2022b,ULS,10.567,/train_data/03736.laz,0.6610954894159066,val
3737,Acer_campestre,Acer,Weiser_2022b,ULS,7.522,/train_data/03737.laz,0.4897242747609535,train
3741,Acer_campestre,Acer,Weiser_2022b,ULS,7.64125,/train_data/03741.laz,0.5557324543916041,train
3742,Acer_campestre,Acer,Weiser_2022b,ULS,7.21,/train_data/03742.laz,0.6005786006998842,val
3745,Acer_campestre,Acer,Weiser_2022b,ULS,4.512,/train_data/03745.laz,0.4563274066844639,train
3746,Acer_campestre,Acer,Weiser_2022b,ULS,18.54375,/train_data/03746.laz,0.849477532575642,train
3747,Acer_campestre,Acer,Weiser_2022b,ULS,18.363,/train_data/03747.laz,0.957668540872882,train
3749,Acer_campestre,Acer,Weiser_2022b,ULS,24.061,/train_data/03749.laz,0.9897777140239984,val
3750,Acer_campestre,Acer,Weiser_2022b,ULS,23.691,/train_data/03750.laz,1.0845997319820282,train
3751,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,12.60375,/train_data/03751.laz,0.7995964906383289,train
3752,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,12.5085,/train_data/03752.laz,0.7221704304971696,train
3753,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,12.38675,/train_data/03753.laz,0.7059568806578816,train
3755,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,13.04425,/train_data/03755.laz,0.7595094732133081,train
3756,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,12.51,/train_data/03756.laz,0.7135513449440029,val
3760,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,12.9225,/train_data/03760.laz,0.677167348261975,train
3761,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,12.67675,/train_data/03761.laz,0.8083096754111141,train
3763,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,28.13625,/train_data/03763.laz,1.098518436122468,train
3764,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,27.99325,/train_data/03764.laz,0.9779046561318558,train
3767,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,26.8355,/train_data/03767.laz,1.0819092138002055,train
3768,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,26.98125,/train_data/03768.laz,1.0193062622196525,train
3771,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,13.164,/train_data/03771.laz,0.5670498481208668,train
3772,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,13.22725,/train_data/03772.laz,0.4978023183773983,train
3773,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,6.89225,/train_data/03773.laz,0.2805277283108653,train
3775,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,17.961,/train_data/03775.laz,0.7180823040646611,val
3776,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,17.4445,/train_data/03776.laz,0.850543161564413,train
3778,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,25.724,/train_data/03778.laz,1.1137252914121605,train
3779,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,26.175,/train_data/03779.laz,1.0884798560713225,train
3782,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,28.558,/train_data/03782.laz,1.2087072937769816,train
3783,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,15.47525,/train_data/03783.laz,0.9098193935332514,train
3785,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,32.47675,/train_data/03785.laz,1.2729847193937422,train
3788,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,30.34025,/train_data/03788.laz,1.2168945271598324,train
3790,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,32.187,/train_data/03790.laz,1.2426439523258488,val
3791,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,33.0605,/train_data/03791.laz,1.2761363374158223,train
3793,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,6.8475,/train_data/03793.laz,0.4742233358338549,train
3794,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,7.705,/train_data/03794.laz,0.5707162750883004,train
3795,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,11.76875,/train_data/03795.laz,0.8239233133492582,train
3796,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,31.90825,/train_data/03796.laz,1.272132172155785,train
3798,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,26.81325,/train_data/03798.laz,1.143346402344635,train
3799,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,26.78675,/train_data/03799.laz,1.15795366783812,train
3801,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,14.83175,/train_data/03801.laz,0.8415114845655068,train
3802,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,21.675,/train_data/03802.laz,0.9835719617553416,train
3803,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,21.43625,/train_data/03803.laz,1.0444462568759252,train
3807,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,16.40075,/train_data/03807.laz,0.9088517988543502,train
3809,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,18.232,/train_data/03809.laz,0.9008930495317112,train
3810,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,17.71475,/train_data/03810.laz,0.8622684994405629,train
3811,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,17.5135,/train_data/03811.laz,0.8630052620646655,val
3812,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,16.34025,/train_data/03812.laz,0.8412304228278931,val
3814,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,15.79725,/train_data/03814.laz,0.8492951080249224,train
3815,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,15.81575,/train_data/03815.laz,0.7989954919641504,train
3816,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,17.5235,/train_data/03816.laz,0.9413813657711916,val
3821,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,11.20625,/train_data/03821.laz,0.668931779016933,train
3822,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,11.44925,/train_data/03822.laz,0.6654401339792989,train
3823,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,11.88375,/train_data/03823.laz,0.7095715104123914,train
3824,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,9.81525,/train_data/03824.laz,0.6753363209064069,train
3825,Acer_pseudoplatanus,Acer,Weiser_2022b,ULS,9.84575,/train_data/03825.laz,0.6809912112474127,train
3826,Betula_pendula,Betula,Weiser_2022b,ULS,26.51225,/train_data/03826.laz,1.180820927880538,train
3828,Betula_pendula,Betula,Weiser_2022b,ULS,26.44925,/train_data/03828.laz,1.1900470099596625,val
3829,Betula_pendula,Betula,Weiser_2022b,ULS,26.206,/train_data/03829.laz,1.170407862606374,train
3830,Betula_pendula,Betula,Weiser_2022b,ULS,20.343,/train_data/03830.laz,0.7418844443152444,val
3831,Betula_pendula,Betula,Weiser_2022b,ULS,19.58325,/train_data/03831.laz,0.8929349306435693,train
3832,Betula_pendula,Betula,Weiser_2022b,ULS,12.96425,/train_data/03832.laz,0.8432640565627987,train
3833,Betula_pendula,Betula,Weiser_2022b,ULS,12.7755,/train_data/03833.laz,0.7729301285024237,train
3834,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,18.73825,/train_data/03834.laz,0.8177006106193341,train
3835,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,18.8715,/train_data/03835.laz,0.8769950398052532,train
3836,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,18.133,/train_data/03836.laz,0.7524548748957266,train
3837,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,18.57625,/train_data/03837.laz,0.8760653160203555,val
3839,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,18.202,/train_data/03839.laz,0.873419984429348,train
3840,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,12.35125,/train_data/03840.laz,0.5037163236358283,train
3841,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,12.40075,/train_data/03841.laz,0.6686773015366104,train
3842,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,11.4585,/train_data/03842.laz,0.6220016594053582,train
3843,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,11.918,/train_data/03843.laz,0.7282798737459074,train
3844,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,12.0585,/train_data/03844.laz,0.7749220209530123,train
3845,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,11.65575,/train_data/03845.laz,0.7711666350208246,train
3847,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,7.07375,/train_data/03847.laz,0.609923551371695,train
3849,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,11.10925,/train_data/03849.laz,0.6133665645460391,train
3851,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,10.80125,/train_data/03851.laz,0.6582642798441515,train
3852,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,11.9295,/train_data/03852.laz,0.4018784033974362,train
3853,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,11.95725,/train_data/03853.laz,0.6859620285176964,train
3854,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,11.0545,/train_data/03854.laz,0.5561345847048134,val
3855,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,12.4945,/train_data/03855.laz,0.4912960066440325,val
3856,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,12.27175,/train_data/03856.laz,0.7496222448996657,train
3858,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,8.89675,/train_data/03858.laz,0.587874775883768,train
3859,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,8.80825,/train_data/03859.laz,0.6949415407362941,train
3861,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,15.608,/train_data/03861.laz,0.7902236679451965,train
3862,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,15.8935,/train_data/03862.laz,0.8526591376910796,train
3864,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,12.678,/train_data/03864.laz,0.7810341862045528,val
3865,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,12.479,/train_data/03865.laz,0.801016175235079,train
3866,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,12.4455,/train_data/03866.laz,0.7323676860698541,train
3868,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,5.39225,/train_data/03868.laz,0.5056467687686902,train
3870,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,18.296,/train_data/03870.laz,0.810480896591859,val
3871,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,18.137,/train_data/03871.laz,0.8802222070928221,train
3872,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,17.9705,/train_data/03872.laz,0.786417673190097,train
3873,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,11.14525,/train_data/03873.laz,0.6625988443621428,train
3874,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,11.2425,/train_data/03874.laz,0.6882732556524915,train
3875,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,10.805,/train_data/03875.laz,0.651320126367666,train
3876,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,13.53775,/train_data/03876.laz,0.7043218670384331,train
3878,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,13.104,/train_data/03878.laz,0.6846846430946817,train
3879,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,15.74425,/train_data/03879.laz,0.8733460058646376,val
3880,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,15.6005,/train_data/03880.laz,0.8900248262132638,val
3881,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,15.45575,/train_data/03881.laz,0.805603529276772,train
3882,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,12.024,/train_data/03882.laz,0.7203629888392249,val
3883,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,11.798,/train_data/03883.laz,0.7674528037018392,train
3884,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,11.53275,/train_data/03884.laz,0.8223041996500685,train
3885,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,10.91225,/train_data/03885.laz,0.5553020236013644,train
3886,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,10.89575,/train_data/03886.laz,0.7048723211943678,train
3887,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,10.1745,/train_data/03887.laz,0.6364168701772196,train
3888,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,13.236,/train_data/03888.laz,0.7089259855258698,train
3889,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,13.22325,/train_data/03889.laz,0.779103312381288,train
3890,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,12.98825,/train_data/03890.laz,0.7495429528435791,train
3891,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,11.2915,/train_data/03891.laz,0.6447509739961995,train
3893,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,10.78,/train_data/03893.laz,0.5114962961195377,train
3894,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,12.95975,/train_data/03894.laz,0.6484870565630378,train
3895,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,13.10375,/train_data/03895.laz,0.7800760455084259,train
3897,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,8.94775,/train_data/03897.laz,0.396436186274028,train
3898,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,8.5125,/train_data/03898.laz,0.553010692400693,train
3899,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,7.7975,/train_data/03899.laz,0.5193664870035541,val
3900,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,10.02125,/train_data/03900.laz,0.501542850905232,train
3901,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,9.809,/train_data/03901.laz,0.6875614105319466,train
3902,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,9.0585,/train_data/03902.laz,0.6741761708978414,train
3903,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,10.5915,/train_data/03903.laz,0.540586626521071,train
3904,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,10.22625,/train_data/03904.laz,0.7154880133642554,val
3905,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,9.6985,/train_data/03905.laz,0.6877359605277477,train
3906,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,9.59525,/train_data/03906.laz,0.5950164310079645,train
3907,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,9.706,/train_data/03907.laz,0.6774689519305991,val
3908,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,9.27175,/train_data/03908.laz,0.682225104792294,train
3909,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,10.2315,/train_data/03909.laz,0.6103819757242006,train
3910,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,10.309,/train_data/03910.laz,0.7106596449280105,train
3912,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,25.9565,/train_data/03912.laz,1.0454786216814569,train
3914,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,25.58475,/train_data/03914.laz,1.0542796564152972,train
3916,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,18.58275,/train_data/03916.laz,0.8200905983716147,train
3917,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,17.702,/train_data/03917.laz,0.7756411165347419,val
3920,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,15.05675,/train_data/03920.laz,0.7555153881670646,train
3921,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,22.6945,/train_data/03921.laz,0.9150944187895296,train
3922,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,22.65975,/train_data/03922.laz,0.9343384389639916,train
3923,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,22.03475,/train_data/03923.laz,0.7627698706433462,train
3927,Carpinus_betulus,Carpinus,Weiser_2022b,ULS,12.47525,/train_data/03927.laz,0.7091933918445723,train
